,row_index,piezo_station_department_code,piezo_station_update_date,piezo_station_investigation_depth,piezo_station_department_name,piezo_station_commune_code_insee,piezo_station_pe_label,piezo_station_bdlisa_codes,piezo_station_altitude,piezo_station_bss_code,piezo_station_commune_name,piezo_station_longitude,piezo_station_latitude,piezo_station_bss_id,piezo_bss_code,piezo_measurement_date,piezo_obtention_mode,piezo_status,piezo_qualification,piezo_continuity_code,piezo_continuity_name,piezo_producer_code,piezo_producer_name,piezo_measure_nature_code,piezo_measure_nature_name,meteo_id,meteo_name,meteo_latitude,meteo_longitude,meteo_altitude,meteo_date,meteo_rain_height,meteo_DRR,meteo_temperature_min,meteo_time_tn,meteo_temperature_max,meteo_time_tx,meteo_temperature_avg,meteo_temperature_avg_threshold,meteo_temperature_min_ground,meteo_temperature_min_50cm,meteo_frost_duration,meteo_amplitude_tn_tx,meteo_temperature_avg_tntm,meteo_pressure_avg,meteo_pression_maxi,meteo_wind_speed_avg_10m,meteo_wind_max,meteo_wind_direction_max_inst,meteo_time_wind_max,meteo_wind_avg,meteo_wind_direction_max_avg,meteo_time_wind_avg,meteo_wind_speed_avg_2m,meteo_wind_max_2m,meteo_wind_direction_max_inst_2m,meteo_time_wind_max_2m,meteo_wind_max_3s,meteo_time_wind_max_3s,meteo_humidity_min,meteo_time_humidity_min,meteo_humidity_max,meteo_time_humidity_max,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo__pressure_saturation_avg,meteo_wetting_duration,meteo_humidity_avg,meteo_sunshine_duration,meteo_radiation,meteo_radiation_direct,meteo_sunshine_%,meteo_radiation_IR,meteo_radiation_UV_max,meteo_cloudiness,meteo_cloudiness_height,meteo_if_snow,meteo_if_fog,meteo_if_thunderstorm,meteo_if_sleet,meteo_if_hail,meteo_if_dew,meteo_if_black_ice,meteo_if_snow_ground,meteo_if_frost,meteo_if_smoke,meteo_if_mist,meteo_if_lightning,meteo_evapotranspiration_Monteith,meteo_evapotranspiration_grid,meteo_radiation_UV,meteo_snow_height,meteo_snow_thickness_max,meteo_snow_thickness_6h,distance_piezo_meteo,hydro_station_code,hydro_observation_date_elab,hydro_observation_result_elab,hydro_status_code,hydro_status_label,hydro_method_code,hydro_method_label,hydro_qualification_code,hydro_qualification_label,hydro_longitude,hydro_latitude,hydro_hydro_quantity_elab,distance_piezo_hydro,prelev_structure_code_0,prelev_volume_0,prelev_usage_label_0,prelev_volume_obtention_mode_label_0,prelev_longitude_0,prelev_latitude_0,prelev_commune_code_insee_0,prelev_structure_code_1,prelev_volume_1,prelev_usage_label_1,prelev_volume_obtention_mode_label_1,prelev_longitude_1,prelev_latitude_1,prelev_commune_code_insee_1,prelev_structure_code_2,prelev_volume_2,prelev_usage_label_2,prelev_volume_obtention_mode_label_2,prelev_longitude_2,prelev_latitude_2,prelev_commune_code_insee_2,prelev_other_volume_sum,insee_%_agri,insee_pop_commune,insee_med_living_level,insee_%_ind,insee_%_const,piezo_groundwater_level_category
68,68,03,Fri Jun 28 07:31:38 CEST 2024,13.6,Allier,03102,Puits de Saint Aubin (Dompierre-sur-Besbre - 03),['930AB01'],207.0,05992X1084/AUBIN,Dompierre-sur-Besbre,3.739456,46.572587,BSS001NYQW,05992X1084/AUBIN,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3100001,DIOU,3.706667,46.541667,220,2020-01-01,0.0,,-1.3,314.0,4.4,2203.0,2.2,1.55,,,431.0,5.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4.255151767668675,K144001010,2020-01-01,234681.0,16,Donnée validée,12,Interpolation,20,Bonne,3.766202763,46.538026959,QmJ,4.353222703710599,OPR0000083259,868527.0,EAU POTABLE,Volume mesuré,3.8417124755243344,46.5431685507034,71348.0,OPR0000083231,481434.0,EAU POTABLE,Volume mesuré,3.761974626067632,46.618387884057725,71047.0,OPR0000081213,348069.0,EAU POTABLE,Volume mesuré,3.662323833196077,46.53356967012418,3102.0,9408886.0,0.4,2990.0,21010,44.9,3.9,Very High
69,69,03,Fri Jun 28 07:31:38 CEST 2024,6.8,Allier,03065,Puits P1 Bosquet (Chatel-de-Neuvre - 03),['932AR01'],220.42,06211X0042/P1BOSQ,Châtel-de-Neuvre,3.32425476204025,46.406146968567,BSS001PVGU,06211X0042/P1BOSQ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3114001,FERTE-HAUTERIVE,3.330167,46.375333,226,2020-01-01,0.2,,-2.5,731.0,6.6,1414.0,1.8,2.05,,,585.0,9.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,3.456230637155353,K340081001,2020-01-01,238245.0,16,Donnée validée,12,Interpolation,20,Bonne,3.316919408,46.402193665,QmJ,0.7138520886841054,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,29618990.0,0,552.0,21250,9.8,45.9,Very High
70,70,03,Fri Jun 28 07:31:38 CEST 2024,11.0,Allier,03102,Puits des Pras  (Dompierre-sur-Besbre - 03),['930AB01'],210.5,05992X1083/PRAS,Dompierre-sur-Besbre,3.72244236646724,46.562941992667,BSS001NYQV,05992X1083/PRAS,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3100001,DIOU,3.706667,46.541667,220,2020-01-01,0.0,,-1.3,314.0,4.4,2203.0,2.2,1.55,,,431.0,5.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.6554813338490133,K144001010,2020-01-01,234681.0,16,Donnée validée,12,Interpolation,20,Bonne,3.766202763,46.538026959,QmJ,4.344363280984538,OPR0000083259,868527.0,EAU POTABLE,Volume mesuré,3.8417124755243344,46.5431685507034,71348.0,OPR0000083231,481434.0,EAU POTABLE,Volume mesuré,3.761974626067632,46.618387884057725,71047.0,OPR0000081213,348069.0,EAU POTABLE,Volume mesuré,3.662323833196077,46.53356967012418,3102.0,9668863.0,0.4,2990.0,21010,44.9,3.9,Average
71,71,03,Fri Jun 28 07:31:38 CEST 2024,12.54,Allier,03129,Puits de la place de la Mairie (Hyds - 03),['203AA09'],484.0,06198X0023/PUITS,Hyds,2.82980992197309,46.284315208291,BSS001PVBQ,06198X0023/PUITS,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3106002,DURDAT-LAREQUILLE,2.695667,46.251667,500,2020-01-01,0.2,,-0.2,346.0,8.9,1139.0,3.9,4.35,,,72.0,9.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,10.931636916169031,K534321001,2020-01-01,1614.0,16,Donnée validée,12,Interpolation,20,Bonne,2.754887808,46.313079545,QmJ,6.584821545897235,OPR0000064711,1085339.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,2.7643411936622617,46.27850302906548,3082.0,OPR0000084987,871954.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,2.753127071395915,46.25689470784295,3082.0,OPR0000064720,248872.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,2.659723682650369,46.28608170799591,3195.0,978375.0,10,304.0,20730,25,0,High
72,72,03,Fri Jun 28 07:31:38 CEST 2024,8.59,Allier,03050,Puits de la place de l'église (La Chabanne - 03),['205AG01'],682.0,06712X0025/PUITS,La Chabanne,3.752751,46.021878,BSS001RZXV,06712X0025/PUITS,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3248001,ST-NICOLAS,3.805167,46.0515,1022,2020-01-01,0.0,,1.1,421.0,5.2,1300.0,2.6,3.15,,,0.0,4.1,3.2,,,2.6,8.1,260.0,908.0,5.0,260.0,912.0,,,,,7.4,908.0,30.0,12.0,99.0,2354.0,25.0,1146.0,6.5,,88.0,135.0,403.0,,26.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,5.2172595137473134,K151000101,2020-01-01,3840.0,16,Donnée validée,12,Interpolation,20,Bonne,3.687844622,46.086431153,QmJ,8.752697346863926,OPR0000542532,233884207.0,EAU TURBINEE (barrage),Volume estimé,3.8546129733462418,45.82671013215773,42245.0,OPR0000542439,44087615.0,EAU TURBINEE (barrage),Volume estimé,3.68782916989608,46.08627297006653,3066.0,OPR0000542440,23696211.0,EAU TURBINEE (barrage),Volume estimé,3.647879511165743,46.2137330968153,3257.0,37463993.0,0,174.0,17170,0,0,High
73,73,03,Fri Jun 28 07:31:38 CEST 2024,9.59,Allier,03017,Puits de l'école (Barrais-Bussoles - 03),['205AG01'],457.5,06226X0001/PT,Barrais-Bussolles,3.71687805609355,46.2904869790317,BSS001PWPV,06226X0001/PT,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3240001,ST-LEON,3.685833,46.4025,378,2020-01-01,0.2,,-2.7,341.0,5.7,2320.0,2.5,1.5,,,144.0,8.4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12.681181722575866,K153301001,2020-01-01,4817.0,16,Donnée validée,12,Interpolation,20,Bonne,3.645737239,46.226784734,QmM,8.949182561199375,OPR0000542439,44087615.0,EAU TURBINEE (barrage),Volume estimé,3.68782916989608,46.08627297006653,3066.0,OPR0000542440,23696211.0,EAU TURBINEE (barrage),Volume estimé,3.647879511165743,46.2137330968153,3257.0,OPR0000081219,804321.0,EAU POTABLE,Volume mesuré,3.63464711427654,46.26133253237192,3138.0,951549.0,60,186.0,18140,0,0,High
74,74,03,Fri Jun 28 07:31:38 CEST 2024,10.6,Allier,03065,Puits P3 Captage (Chatel-de-Neuvre - 03),['932AR01'],221.6,06211X0041/P3CAPT,Châtel-de-Neuvre,3.3223358758324,46.4028974788476,BSS001PVGT,06211X0041/P3CAPT,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3114001,FERTE-HAUTERIVE,3.330167,46.375333,226,2020-01-01,0.2,,-2.5,731.0,6.6,1414.0,1.8,2.05,,,585.0,9.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,3.123325727497748,K340081001,2020-01-01,238245.0,16,Donnée validée,12,Interpolation,20,Bonne,3.316919408,46.402193665,QmJ,0.4226363033421579,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,OPR0000591556,49078959.0,EAU TURBINEE (barrage),Volume estimé,3.292587494884834,46.29686690119652,3254.0,29439034.0,0,552.0,21250,9.8,45.9,Very High
75,75,03,Fri Jun 28 07:31:38 CEST 2024,11.0,Allier,03119,PUITS DU PORT (GANNAY-SUR-LOIRE - 03),['930AB01'],204.0,05761X1026/LEPORT,Gannay-sur-Loire,3.63032080975385,46.725061001901,BSS001MXUY,05761X1026/LEPORT,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3074001,CHEVAGNES,3.549167,46.630667,228,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,12.186091703625616,K175311001,2020-01-01,4761.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,3.680245698,46.8448123,QmM,13.847684292975178,OPR0000542377,23793000.0,CANAUX,Volume forfaitaire,3.4536320165661283,46.83813148509289,58250.0,OPR0000082903,934260.0,EAU POTABLE,Volume mesuré,3.459660978110546,46.80895685081071,58095.0,OPR0000065116,692905.0,"INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",Volume mesuré,3.462983539524013,46.83460969649386,58095.0,11730839.0,40.6,404.0,20720,3.1,6.2,Very High
76,76,03,Thu Jan 25 02:18:39 CET 2024,10.5,Allier,03204,croix rouge 2,['932AR01'],237.54,06216X0361/PZ,Paray-sous-Briailles,3.3943415709894,46.2664893490735,BSS001PWJV,06216X0361/PZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3204001,PARAY-SOUS-BRIAILLES,3.337833,46.2835,250,2020-01-01,0.2,,-3.8,600.0,8.3,1426.0,1.4,2.25,,,597.0,12.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,4.737134423353158,K315301001,2020-01-01,450.0,16,Donnée validée,12,Interpolation,20,Bonne,3.338924615,46.271254786,QmM,4.292527232031561,OPR0000542442,246576185.0,EAU TURBINEE (barrage),Volume estimé,3.2250242445923365,46.17147487004898,3133.0,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,79346938.0,5.5,617.0,22250,9.1,30.9,High
77,77,03,Wed Jan 24 18:54:12 CET 2024,13.0,Allier,03160,Rondet 2 - PZ2,['040AM01'],248.07,06216X0362/PZ,Marcenat,3.38903569297783,46.26164494437,BSS001PWJW,06216X0362/PZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3204001,PARAY-SOUS-BRIAILLES,3.337833,46.2835,250,2020-01-01,0.2,,-3.8,600.0,8.3,1426.0,1.4,2.25,,,597.0,12.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,4.6253488255067285,K315301001,2020-01-01,450.0,16,Donnée validée,12,Interpolation,20,Bonne,3.338924615,46.271254786,QmM,3.9974878520662687,OPR0000542442,246576185.0,EAU TURBINEE (barrage),Volume estimé,3.2250242445923365,46.17147487004898,3133.0,OPR0000542443,81724052.0,EAU TURBINEE (barrage),Volume estimé,3.266250864631141,46.24275844859768,3018.0,OPR0000591572,58678224.0,EAU TURBINEE (barrage),Volume estimé,3.2676240359995545,46.20769927984076,3043.0,79261894.0,3.6,415.0,22920,53.6,17.9,High
78,78,03,Fri Jun 28 07:31:38 CEST 2024,11.5,Allier,03098,Puits du parc des Expositions (Desertines - 03),['935AB01'],200.0,06191X0163/PZ,Désertines,2.60318003464421,46.3671801620243,BSS001PUHH,06191X0163/PZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,197.0,Service Géologique Régional Auvergne (197),0,Inconnue,3185007,MONTLUCON,2.574667,46.355167,229,2020-01-01,0.0,,-3.4,2256.0,9.4,1208.0,5.1,3.0,-5.3,,153.0,12.8,3.0,,,1.8,4.5,180.0,1121.0,3.6,160.0,1131.0,,,,,4.4,1122.0,74.0,1101.0,98.0,1.0,0.0,1243.0,7.7,,88.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.5635330034557584,K522090003,2020-01-01,18507.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,2.602483136,46.344995169,QmM,2.46743836955711,OPR0000542579,254990663.0,EAU TURBINEE (barrage),Volume estimé,2.5567087570371947,46.25734384832745,3261.0,OPR0000542438,253136755.0,EAU TURBINEE (barrage),Volume estimé,2.5562015326941228,46.2558560582098,3279.0,OPR0000586273,2865958.0,EAU POTABLE,Volume mesuré,2.5193112066486227,46.26436621985068,3279.0,8262993.0,0,4387.0,22100,1.2,21.7,Low
79,79,04,Fri Jun 28 07:31:38 CEST 2024,6.0,Alpes-de-Haute-Provence,04110,Mallemoisson - Le Stade,['716CA05'],493.0,09441X0013/P1,Mallemoisson,6.11995706460449,44.0362334181034,BSS002DWJB,09441X0013/P1,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4070009,DIGNE LES BAINS,6.186667,44.07,554,2020-01-01,0.2,,-3.9,456.0,14.4,1302.0,2.2,5.25,,,685.0,18.3,5.3,,,0.8,5.7,100.0,1956.0,2.5,50.0,1827.0,,,,,4.9,1956.0,37.0,1256.0,96.0,221.0,98.0,933.0,5.3,,77.0,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,6.520633300452924,X113000101,2020-01-01,142000.0,16,Donnée validée,12,Interpolation,20,Bonne,6.012548591,44.086466188,QmJ,10.239950156199464,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000590041,102973456.0,EAU TURBINEE (barrage),Mesure indirecte,6.011928805689925,44.08585271463379,4049.0,OPR0000594076,15306717.0,CANAUX,Mesure directe,6.011321212237115,44.08594148128244,4049.0,84994350.0,6.1,984.0,23800,8.1,15.2,High
80,80,04,Fri Jun 28 07:31:38 CEST 2024,61.0,Alpes-de-Haute-Provence,04186,Saint-Laurent-du-Verdon - Font la Pierre,['561AC00'],432.0,09964X0020/PZ1,Saint-Laurent-du-Verdon,6.07880245515338,43.7173350263292,BSS002HCDN,09964X0020/PZ1,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4230001,VALENSOLE,6.000833,43.8395,600,2020-01-01,0.2,,-0.1,38.0,14.7,1129.0,5.8,7.3,,,13.0,14.8,7.3,,,1.6,4.6,60.0,227.0,3.5,70.0,2321.0,,,,,4.4,227.0,31.0,1123.0,91.0,2.0,146.0,308.0,6.0,,66.0,,,,,,,,,,,,,,,,,,,,,,1.3,,0.0,0.0,0.0,14.957047748002392,Y511502002,2020-01-01,2331.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,6.231291457,43.562732261,QmJ,21.12122761996835,OPR0000048956,873655276.0,EAU TURBINEE (barrage),Mesure indirecte,6.134228726607633,43.73683120446298,4176.0,OPR0000048954,866381051.0,EAU TURBINEE (barrage),Mesure indirecte,6.052929808613141,43.69870892094824,4158.0,OPR0000600741,1367560.0,CANAUX,Mesure directe,6.055652831446367,43.49623248334967,83045.0,13584796.0,0,92.0,N/A - résultat non disponible,7.1,0,Very High
81,81,04,Mon May 13 20:29:53 CEST 2024,100.0,Alpes-de-Haute-Provence,04129,Montjustin - Les Courbons,['561AB01'],429.0,09683X0109/PZ1,Montjustin,5.66454385828643,43.8594243797591,BSS002FBZR,09683X0109/PZ1,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4112010,MANOSQUE-PIMARLET,5.801,43.837167,375,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.218963955097218,X343401201,2020-01-01,2980.0,16,Donnée validée,12,Interpolation,20,Bonne,5.518115331,43.849971895,QmJ,11.787965914116766,OPR0000049077,4501847018.0,EAU TURBINEE (barrage),Mesure indirecte,5.65172441899618,43.68125414747501,13048.0,OPR0000049490,3842264139.0,EAU TURBINEE (barrage),Mesure indirecte,5.753528930165363,43.73447556958842,4143.0,OPR0000049491,3652980469.0,EAU TURBINEE (barrage),Mesure indirecte,5.7536406980700345,43.73473385610083,84014.0,8099956550.0,87.5,59.0,N/A - résultat non disponible,0,0,Very High
82,82,04,Mon Aug 05 20:04:37 CEST 2024,13.5,Alpes-de-Haute-Provence,04230,Valensole - Val d'Asse,['716CA07'],352.2,09692X0128/PZ-3,Valensole,5.93554568590758,43.8814423445474,BSS002FDBK,09692X0128/PZ-3,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4041001,LE CASTELLET,5.9795,43.938333,473,2020-01-01,0.2,,-3.1,403.0,14.2,1338.0,2.2,5.55,,,813.0,17.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,7.239879656845378,X133501001,2020-01-01,2765.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,5.886185914,43.91169647,QmJ,5.192237606456826,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,OPR0000048960,2484091727.0,EAU TURBINEE (barrage),Mesure indirecte,5.774643196885141,43.78655971326047,4197.0,OPR0000048944,1193690139.0,EAU TURBINEE (barrage),Mesure indirecte,5.894517586783347,43.934494051115614,4034.0,4213011489.0,6.4,3155.0,21900,17.2,8.4,High
83,83,04,Fri Jun 28 07:31:38 CEST 2024,18.5,Alpes-de-Haute-Provence,04084,Estoublon - les Isnards,['716CA07'],353.0,09445X0008/PZ-4,Estoublon,6.16760982662733,43.9449233141998,BSS002DWPN,09445X0008/PZ-4,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4184001,ST JURS,6.2005,43.900833,867,2020-01-01,0.0,,2.3,2044.0,14.7,1111.0,8.0,8.5,,,0.0,12.4,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,5.565491114827547,X142000101,2020-01-01,10989.0,16,Donnée validée,12,Interpolation,20,Bonne,6.25296986,44.013884135,QmJ,10.268851606826798,OPR0000048956,873655276.0,EAU TURBINEE (barrage),Mesure indirecte,6.134228726607633,43.73683120446298,4176.0,OPR0000590041,102973456.0,EAU TURBINEE (barrage),Mesure indirecte,6.011928805689925,44.08585271463379,4049.0,OPR0000594076,15306717.0,CANAUX,Mesure directe,6.011321212237115,44.08594148128244,4049.0,71494777.0,0,483.0,23060,0,34.8,Very High
84,84,04,Fri Jun 28 07:31:38 CEST 2024,7.5,Alpes-de-Haute-Provence,04108,Malijai - Sté Perasso,['716CA05'],450.0,09434X0030/2PMI,Malijai,6.0592206824397,44.0442324182241,BSS002DVSJ,09434X0030/2PMI,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4049001,ST AUBAN,5.989667,44.062167,458,2020-01-01,0.0,0.0,-1.9,527.0,12.8,1407.0,2.7,5.45,-3.0,-3.1,664.0,14.7,5.5,1032.6,1029.0,1.6,4.3,60.0,2231.0,3.0,20.0,1939.0,,,,,4.1,1054.0,35.0,1401.0,93.0,2228.0,63.0,875.0,5.4,,75.0,442.0,747.0,,84.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1.3,1.3,,,0.0,0.0,5.905313296252809,X113000101,2020-01-01,142000.0,16,Donnée validée,12,Interpolation,20,Bonne,6.012548591,44.086466188,QmJ,5.996655493700053,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048962,3568288976.0,EAU TURBINEE (barrage),Mesure indirecte,5.921643408521196,44.21129595830279,4209.0,OPR0000048944,1193690139.0,EAU TURBINEE (barrage),Mesure indirecte,5.894517586783347,43.934494051115614,4034.0,257838970.0,0,2002.0,21250,24.4,20.5,High
85,85,04,Sun Jul 14 13:00:02 CEST 2024,,Alpes-de-Haute-Provence,04209,SISTERON - LE PUITS ISNARD,['040AK91'],466.0,09172X0094/P,Sisteron,5.93516813278131,44.2159755539889,BSS002CQHE,09172X0094/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),I,Influencé,4209005,SISTERON,5.916,44.2245,500,2020-01-01,0.0,,-5.4,705.0,11.4,1402.0,0.1,3.0,,,893.0,16.8,3.0,,,0.2,2.0,350.0,213.0,1.3,310.0,729.0,,,,,,,45.0,1405.0,97.0,815.0,0.0,1016.0,5.0,,82.0,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,1.7976975411960847,X111501001,2020-01-01,12933.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,5.977232566,44.137260431,QmJ,9.373542762558436,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048962,3568288976.0,EAU TURBINEE (barrage),Mesure indirecte,5.921643408521196,44.21129595830279,4209.0,OPR0000048981,233218096.0,EAU TURBINEE (barrage),Mesure indirecte,5.869241287496122,44.34593998436503,5073.0,213960334.0,1.4,7699.0,20900,24.3,5.8,Very High
86,86,04,Fri Jun 28 07:31:38 CEST 2024,3.45,Alpes-de-Haute-Provence,04091,Ganagobie - Les Iscles de la Palun,['716CA01'],383.2,09432X0005/P,Ganagobie,5.9342972443603,44.0105962591745,BSS002DVET,09432X0005/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4049001,ST AUBAN,5.989667,44.062167,458,2020-01-01,0.0,0.0,-1.9,527.0,12.8,1407.0,2.7,5.45,-3.0,-3.1,664.0,14.7,5.5,1032.6,1029.0,1.6,4.3,60.0,2231.0,3.0,20.0,1939.0,,,,,4.1,1054.0,35.0,1401.0,93.0,2228.0,63.0,875.0,5.4,,75.0,442.0,747.0,,84.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1.3,1.3,,,0.0,0.0,7.243901682364071,X113000101,2020-01-01,142000.0,16,Donnée validée,12,Interpolation,20,Bonne,6.012548591,44.086466188,QmJ,10.50162158773495,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048962,3568288976.0,EAU TURBINEE (barrage),Mesure indirecte,5.921643408521196,44.21129595830279,4209.0,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,2622320926.0,0,91.0,N/A - résultat non disponible,0,19,Low
